ms startup,boogie gps time,data type,boogie gps lat,boogie gps lon,boogie gps alt,boogie gps speed,boogie gps course,boogie gps hdop,boogie gps sats,remote gps lat,remote gps lon,remote gps speed,remote gps course,remote gps numsat, remote gps hdop,remote throttle,throttle,throttle scaled,input voltage,current in,temp mos,current motor,erpm,duty cycle,amp hours used,vesc errors,nav mode,follow bearing,bearing target,rudder target sp,rudder current pos,actuatorFwdOut,actuatorRevOut,target_distance,followSpeedLimit,turnSpeedLimit,target lat,target lon, target bearing,imuRoll,imuPitch,imuTemp,xa,ya,za,total distance,distance to remote,sht30_temperature,sht30_humidity
122875,2026-02-09T21:16:57.191,data_all,39.2873748,-74.5528433,8.40,0.04,96.26,0.68,12,0.0000000,0.0000000,0.00,0.00,0,100.0,0.0,127,0.00,57.50,0.00,-0.60,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,12.9,-23.9,3.8,-2.3,-4.0,9.0,1.31,0.00,0.00,0.00
183075,2026-02-09T21:17:57.391,data_all,39.2873795,-74.5528442,8.20,0.06,96.26,0.67,12,39.2873833,-74.5528755,0.80,358.28,8,2.5,0.0,127,0.00,57.50,0.00,-0.50,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,13.1,-24.0,4.5,-2.3,-4.0,8.9,1.31,2.73,0.00,0.00
243275,2026-02-09T21:18:57.591,data_all,39.2874188,-74.5529967,6.70,0.02,193.95,0.65,12,39.2873776,-74.5531105,0.12,304.59,16,1.2,0.0,127,0.00,57.50,0.00,-0.30,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-13.8,-19.0,5.1,2.4,-3.2,9.2,5.48,10.82,0.00,0.00
303475,2026-02-09T21:19:57.791,data_all,39.2874217,-74.5529887,5.00,0.02,193.95,0.65,12,39.2873670,-74.5531150,0.08,223.57,21,1.1,0.0,127,0.00,57.50,0.00,-0.20,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-14.0,-19.1,5.6,2.4,-3.2,9.2,5.48,12.46,0.00,0.00
363675,2026-02-09T21:20:57.991,data_all,39.2874182,-74.5529847,4.20,0.06,193.95,0.58,12,39.2873622,-74.5530919,0.09,223.57,23,1.0,0.0,127,0.00,57.50,0.00,-0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-13.9,-19.0,6.0,2.4,-3.2,9.1,5.48,11.13,0.00,0.00
423875,2026-02-09T21:21:58.191,data_all,39.2874142,-74.5530252,1.00,0.02,193.95,0.59,12,39.2873552,-74.5530871,0.08,31.43,23,1.0,0.0,127,0.00,57.50,0.00,-0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-14.0,-19.1,6.5,2.4,-3.2,9.1,5.48,8.45,0.00,0.00
484075,2026-02-09T21:22:58.391,data_all,39.2874095,-74.5530453,0.20,0.04,290.61,0.57,12,39.2874224,-74.5530338,0.66,315.72,19,1.2,0.0,127,0.00,57.50,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-14.3,-19.0,6.9,2.4,-3.1,9.1,5.48,1.68,0.00,0.00
544275,2026-02-09T21:23:58.591,data_all,39.2873910,-74.5526287,0.40,6.69,91.53,0.53,12,39.2874045,-74.5526159,6.62,95.57,19,1.2,0.0,127,0.00,57.50,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-42.7,-6.2,7.3,8.3,-1.0,9.0,9.68,1.67,0.00,0.00
604475,2026-02-09T21:24:58.791,data_all,39.2873662,-74.5520655,-1.30,3.94,53.42,0.53,12,39.2873526,-74.5520709,3.11,73.40,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-3.3,-3.2,7.7,0.6,-0.6,10.4,9.39,1.66,0.00,0.00
611422,2026-02-09T21:25:05.738,debug,Boogie armed (from remote). Start logging
611475,2026-02-09T21:25:05.791,data_all,39.2874067,-74.5520603,-1.40,3.80,28.23,0.56,12,39.2874034,-74.5520557,4.65,357.32,21,1.1,3.0,130,3.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-1.1,-6.3,7.7,0.2,-1.0,9.3,14.36,0.63,0.00,0.00
611675,2026-02-09T21:25:05.991,data_all,39.2874082,-74.5520592,-1.40,3.43,29.06,0.56,12,39.2874060,-74.5520530,4.09,1.76,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-2.8,-6.2,7.7,0.5,-1.0,9.2,14.36,0.58,0.00,0.00
611875,2026-02-09T21:25:06.191,data_all,39.2874097,-74.5520582,-1.40,3.28,30.50,0.54,12,39.2874074,-74.5520510,3.81,5.59,22,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-3.6,-6.4,7.7,0.6,-1.1,9.7,14.36,0.60,0.00,0.00
612075,2026-02-09T21:25:06.391,data_all,39.2874110,-74.5520572,-1.40,3.04,31.81,0.54,12,39.2874076,-74.5520485,5.05,10.31,23,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,3.6,-8.5,7.7,-0.6,-1.5,9.7,14.36,0.66,0.00,0.00
612275,2026-02-09T21:25:06.591,data_all,39.2874123,-74.5520562,-1.40,3.04,32.96,0.54,12,39.2874085,-74.5520460,5.92,14.91,23,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-2.1,-9.5,7.7,0.4,-1.8,10.5,14.36,0.85,0.00,0.00
612475,2026-02-09T21:25:06.791,data_all,39.2874135,-74.5520550,-1.40,3.13,34.35,0.54,12,39.2874098,-74.5520459,3.20,18.62,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-1.9,-6.7,7.7,0.3,-1.2,10.2,14.36,0.95,0.00,0.00
612675,2026-02-09T21:25:06.991,data_all,39.2874148,-74.5520542,-1.50,2.72,33.43,0.54,12,39.2874107,-74.5520455,2.44,20.76,22,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-1.3,-4.6,7.7,0.2,-0.8,9.5,14.36,0.90,0.00,0.00
612875,2026-02-09T21:25:07.191,data_all,39.2874157,-74.5520535,-1.40,2.28,33.29,0.54,12,39.2874111,-74.5520455,2.04,21.37,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,3.0,-1.2,7.7,-0.5,-0.2,9.6,14.36,0.88,0.00,0.00
613075,2026-02-09T21:25:07.391,data_all,39.2874165,-74.5520525,-1.50,2.11,36.55,0.54,12,39.2874121,-74.5520450,2.18,22.26,20,1.2,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-6.9,-6.4,7.7,1.2,-1.1,9.4,14.36,0.82,0.00,0.00
613275,2026-02-09T21:25:07.591,data_all,39.2874175,-74.5520512,-1.50,2.74,45.08,0.54,12,39.2874135,-74.5520437,3.02,24.45,20,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-1.3,-7.2,7.7,0.2,-1.3,10.3,14.36,0.81,0.00,0.00
613475,2026-02-09T21:25:07.791,data_all,39.2874180,-74.5520495,-1.50,2.72,55.92,0.54,12,39.2874140,-74.5520428,2.48,26.73,20,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-3.6,-5.0,7.7,0.7,-0.9,10.2,14.36,0.71,0.00,0.00
613675,2026-02-09T21:25:07.991,data_all,39.2874187,-74.5520480,-1.60,2.61,58.42,0.54,12,39.2874146,-74.5520420,2.33,29.11,20,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-5.3,-4.4,7.7,0.9,-0.8,9.9,14.36,0.68,0.00,0.00
613875,2026-02-09T21:25:08.191,data_all,39.2874190,-74.5520467,-1.60,2.15,61.99,0.54,12,39.2874149,-74.5520415,1.94,31.66,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-0.5,-6.4,7.8,0.1,-1.1,9.7,14.36,0.63,0.00,0.00
614075,2026-02-09T21:25:08.391,data_all,39.2874193,-74.5520455,-1.50,1.94,66.42,0.53,12,39.2874154,-74.5520411,1.74,34.13,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,0.6,-8.2,7.7,-0.1,-1.4,9.6,14.36,0.59,0.00,0.00
614275,2026-02-09T21:25:08.591,data_all,39.2874197,-74.5520443,-1.60,1.83,68.02,0.53,12,39.2874158,-74.5520407,1.86,36.26,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,0.9,-9.7,7.8,-0.1,-1.7,9.7,14.36,0.55,0.00,0.00
614475,2026-02-09T21:25:08.791,data_all,39.2874198,-74.5520432,-1.60,1.78,68.96,0.53,12,39.2874162,-74.5520404,1.32,38.23,20,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,1.1,-7.4,7.7,-0.2,-1.3,9.7,14.36,0.48,0.00,0.00
614675,2026-02-09T21:25:08.991,data_all,39.2874203,-74.5520422,-1.60,1.63,65.69,0.53,12,39.2874170,-74.5520400,1.65,40.01,20,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-0.4,-5.0,7.7,0.1,-0.9,9.9,14.36,0.48,0.00,0.00
614875,2026-02-09T21:25:09.191,data_all,39.2874207,-74.5520412,-1.60,1.76,59.99,0.53,12,39.2874172,-74.5520399,1.33,40.89,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-4.4,-4.9,7.8,0.8,-0.9,10.3,14.36,0.42,0.00,0.00
615075,2026-02-09T21:25:09.391,data_all,39.2874210,-74.5520400,-1.60,1.94,62.62,0.53,12,39.2874182,-74.5520392,1.72,43.53,22,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-3.2,-5.2,7.8,0.5,-0.9,9.8,14.36,0.39,0.00,0.00
615275,2026-02-09T21:25:09.591,data_all,39.2874215,-74.5520390,-1.60,1.63,61.05,0.53,12,39.2874190,-74.5520387,1.88,44.75,23,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-0.5,-5.7,7.7,0.1,-1.0,9.9,14.36,0.38,0.00,0.00
615475,2026-02-09T21:25:09.791,data_all,39.2874217,-74.5520380,-1.70,1.44,62.94,0.53,12,39.2874199,-74.5520387,2.29,45.55,21,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-1.1,-4.2,7.8,0.2,-0.8,10.3,14.36,0.30,0.00,0.00
615675,2026-02-09T21:25:09.991,data_all,39.2874220,-74.5520370,-1.70,1.63,64.06,0.53,12,39.2874208,-74.5520374,2.57,46.12,22,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-7.9,-4.7,7.8,1.3,-0.8,9.5,14.36,0.27,0.00,0.00
615875,2026-02-09T21:25:10.191,data_all,39.2874222,-74.5520355,-1.70,2.07,73.76,0.53,12,39.2874205,-74.5520358,1.88,47.04,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,0.9,-5.5,7.8,-0.2,-1.0,10.0,14.36,0.23,0.00,0.00
616075,2026-02-09T21:25:10.391,data_all,39.2874223,-74.5520342,-1.70,2.04,79.27,0.53,12,39.2874213,-74.5520350,1.66,48.03,22,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-1.4,-6.0,7.7,0.2,-1.0,9.8,14.36,0.23,0.00,0.00
616275,2026-02-09T21:25:10.591,data_all,39.2874223,-74.5520325,-1.80,2.56,82.34,0.53,12,39.2874218,-74.5520351,1.07,47.68,22,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-2.9,-5.0,7.8,0.5,-0.9,10.0,14.36,0.23,0.00,0.00
616475,2026-02-09T21:25:10.791,data_all,39.2874223,-74.5520307,-1.80,2.74,85.65,0.53,12,39.2874213,-74.5520335,2.91,50.43,23,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,0.8,-2.7,7.8,-0.1,-0.5,10.2,14.36,0.38,0.00,0.00
616675,2026-02-09T21:25:10.991,data_all,39.2874223,-74.5520290,-1.80,2.70,88.97,0.53,12,39.2874212,-74.5520307,2.41,52.93,22,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-2.4,-2.3,7.8,0.4,-0.4,10.0,14.36,0.40,0.00,0.00
616875,2026-02-09T21:25:11.191,data_all,39.2874222,-74.5520268,-1.80,3.26,91.94,0.53,12,39.2874204,-74.5520278,3.65,55.28,23,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-2.1,0.0,7.8,0.4,0.0,10.0,14.36,0.37,0.00,0.00
617075,2026-02-09T21:25:11.391,data_all,39.2874218,-74.5520245,-1.80,3.59,96.85,0.53,12,39.2874201,-74.5520267,3.01,55.85,22,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-0.7,5.6,7.8,0.1,1.0,9.8,14.55,0.33,0.00,0.00
617275,2026-02-09T21:25:11.591,data_all,39.2874213,-74.5520220,-1.80,4.15,101.58,0.53,12,39.2874193,-74.5520233,4.30,56.86,23,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,0.6,-10.5,7.8,-0.1,-2.0,10.7,14.87,0.42,0.00,0.00
617475,2026-02-09T21:25:11.791,data_all,39.2874207,-74.5520188,-1.80,4.96,102.75,0.53,12,39.2874182,-74.5520197,5.34,58.38,23,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,0.6,-20.2,7.8,-0.2,-5.0,13.5,15.27,0.40,0.00,0.00
617675,2026-02-09T21:25:11.991,data_all,39.2874203,-74.5520162,-1.80,4.15,102.25,0.53,12,39.2874177,-74.5520161,4.39,61.53,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,2.4,2.7,7.8,-0.7,0.7,15.9,15.50,0.31,0.00,0.00
617875,2026-02-09T21:25:12.191,data_all,39.2874218,-74.5520158,-1.70,2.59,84.76,0.54,12,39.2874193,-74.5520147,3.71,65.52,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-9.1,10.1,7.8,0.7,0.8,4.4,15.50,0.46,0.00,0.00
618075,2026-02-09T21:25:12.391,data_all,39.2874238,-74.5520173,-1.60,4.39,19.30,0.54,12,39.2874215,-74.5520143,4.14,65.45,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,0.00,-0.00,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-2.7,-19.8,7.8,0.4,-2.6,7.4,15.77,0.55,0.00,0.00
618275,2026-02-09T21:25:12.591,data_all,39.2874243,-74.5520178,-1.30,2.69,352.36,0.55,12,39.2874225,-74.5520169,3.78,64.27,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,991.00,0.02,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-2.3,-14.5,7.8,0.4,-2.5,9.7,15.77,0.42,0.00,0.00
618475,2026-02-09T21:25:12.791,data_all,39.2874267,-74.5520195,-1.40,3.94,332.54,0.54,12,39.2874240,-74.5520180,3.75,61.85,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,991.00,0.02,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-11.3,-13.7,7.8,2.3,-2.7,10.9,16.04,0.51,0.00,0.00
618675,2026-02-09T21:25:12.991,data_all,39.2874287,-74.5520215,-1.60,4.72,323.24,0.53,12,39.2874268,-74.5520194,5.05,59.16,19,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,991.00,0.02,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,1.5,-13.8,7.8,-0.3,-2.5,10.1,16.31,0.60,0.00,0.00
618875,2026-02-09T21:25:13.191,data_all,39.2874300,-74.5520245,-1.60,5.52,311.30,0.53,12,39.2874287,-74.5520229,6.08,56.17,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,991.00,0.02,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,6.9,-9.4,7.8,-1.1,-1.5,8.9,16.59,0.57,0.00,0.00
619075,2026-02-09T21:25:13.391,data_all,39.2874312,-74.5520273,-1.60,5.24,303.58,0.53,12,39.2874287,-74.5520249,6.26,54.58,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,991.00,0.02,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,13.9,-2.0,7.8,-2.4,-0.3,9.6,16.86,0.47,0.00,0.00
619275,2026-02-09T21:25:13.591,data_all,39.2874327,-74.5520303,-1.60,5.07,301.32,0.53,12,39.2874296,-74.5520275,4.70,51.05,20,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,428.00,0.03,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,1.7,-4.8,7.8,-0.3,-0.8,10.0,17.16,0.55,0.00,0.00
619475,2026-02-09T21:25:13.791,data_all,39.2874347,-74.5520327,-1.60,4.91,311.15,0.53,12,39.2874320,-74.5520304,4.16,44.29,20,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,428.00,0.03,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,0.3,-7.9,7.8,-0.1,-1.4,9.9,17.56,0.72,0.00,0.00
619675,2026-02-09T21:25:13.991,data_all,39.2874365,-74.5520342,-1.60,4.11,317.90,0.54,12,39.2874335,-74.5520315,4.04,39.36,22,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,428.00,0.03,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,7.6,-11.9,7.8,-1.3,-2.0,9.4,17.79,0.60,0.00,0.00
619875,2026-02-09T21:25:14.191,data_all,39.2874378,-74.5520350,-1.60,3.44,324.37,0.54,12,39.2874349,-74.5520322,3.61,34.62,22,1.0,0.0,127,0.00,57.50,0.00,0.10,0.00,428.00,0.03,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,5.9,-11.2,7.8,-1.0,-2.0,10.0,17.79,0.57,0.00,0.00
620075,2026-02-09T21:25:14.391,data_all,39.2874395,-74.5520360,-1.60,3.65,329.57,0.53,12,39.2874364,-74.5520333,3.39,30.23,21,1.1,0.0,127,0.00,57.50,0.00,0.10,0.00,428.00,0.03,0.00,0,1,0.0,0.0,15,228,0,0,-0.0,100,100,0.0000000,0.0000000,0.00,-0.9,-8.9,7.8,0.2,-1.6,10.1,18.02,0.61,0.00,0.00
